	only1nabil	TorontoStar	AcadieSon	ElDiabloZoe	RyersonU	TetraRyerson	sageryerson	sweetiepiecat	mathryerson	TheCatTweeting	CatsRuleNews	AndreasKalo	
actionbronson	0.002453626297770418	0.0018041813747178912	0.0024597675043926868	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
actioncam	0.011018566072789952	0.01763395224446898	0.011695917764864611	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010048898847331483	
actions	0.002044688581475348	3.006968957863152E-4	0.0012298837521963434	0.0	0.0	0.0	0.0	0.0012512968546141993	0.0	9.015922139206955E-4	0.0	0.0024385189513120597	
active	0.00568152646076149	0.004177695776160883	0.003883463735499863	0.0	8.169026562390874E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.004311906668698822	
activist	0.0015495072165713154	7.595810502110696E-4	7.766927470999726E-4	0.0	4.084513281195437E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0018479600008709238	
activists	0.0016357508651802786	0.0021048782705042064	6.149418760981717E-4	0.0	0.0	0.0	0.0	4.170989515380664E-4	0.0	0.001803184427841391	0.0	4.877037902624119E-4	
activities	0.0	0.0	0.0	0.0	0.009274697113015977	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
activity	0.006951941177016184	0.005111847228367359	0.004304593132687201	0.0	0.0019403334995450297	0.0	0.0	0.0	0.0017094281480383206	0.0	0.0	0.005852445483148943	
actor	0.0028625640140654877	0.0021048782705042064	0.0	0.0	0.0	0.0	0.0	0.007090682176147129	0.0	0.005109022545550608	0.0031209436245116648	0.0034139265318368834	
actors	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005288689578223569	0.0	0.0028579797000129387	0.004946578611715758	7.729922190254987E-4	
actorsmeow	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007008203467304081	0.0	0.006214885503805772	0.0	0.0	
actranat	0.0	0.0	0.0	0.0	0.0034780114173809914	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
actress	3.1799306739241167E-4	0.0014029451102642579	0.0014345503898745636	0.0	0.0	0.0	0.0	0.001135187570190177	0.0	9.347799178783775E-4	0.002426869415001965	0.0011377264903529728	
acts	6.481509454582323E-4	0.0	0.0019493196274774352	0.0	0.0	0.0	0.0	3.3054309863897306E-4	0.0	0.0	0.0	0.0015459844380509974	
actual	0.003240754727291162	9.531866078091342E-4	0.0038986392549548703	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003091968876101995	
acura	6.481509454582323E-4	0.0014297799117137014	9.746598137387176E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.729922190254987E-4	
acwdk	0.0029320527560967435	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
ad	3.1799306739241167E-4	9.352967401761719E-4	0.0	0.0	5.029393447936623E-4	0.0	0.0	9.73017917305866E-4	0.0013292642830953982	7.010849384087831E-4	0.002426869415001965	0.0	
ada	0.0	0.0	0.0	0.0	0.0050156893352169525	0.0	0.0	0.0	0.004418807660356272	0.0	0.0	0.0	
adam	0.0016357508651802786	0.001202787583145261	0.0	0.0	9.701667497725149E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
adambomb	0.0	7.772901996908822E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012606960092879105	
adamfeibel	0.003240754727291162	0.0038127464312365366	9.746598137387176E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0023189766570764964	
adamlevitan	0.0012963018909164647	0.0019063732156182683	9.746598137387176E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.729922190254987E-4	
adams	0.0012963018909164647	0.0014297799117137014	0.0019493196274774352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015459844380509974	
adapt	0.0025926037818329293	0.0023829665195228356	0.0029239794412161528	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0038649610951274936	
adaptable	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0029905682007081583	0.0	0.0	0.0	0.0	
adaptation	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0034967995991006455	
aday	0.0025926037818329293	0.004289339735141104	0.0038986392549548703	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005410945533178491	
add	0.006677854415240644	0.005377956256012988	0.011476403118996508	0.0	0.0	0.0	0.0	4.86508958652933E-4	0.0013292642830953982	4.6738995893918876E-4	0.0	0.0041716637979608995	
addendum	0.003240754727291162	0.005719119646854806	0.0038986392549548703	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0038649610951274936	
adder	8.178754325901393E-4	0.0018041813747178912	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.754075805248238E-4	
addict	0.002114177323506604	0.0015545803993817645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
addicted	0.0	7.772901996908822E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012606960092879105	
addiction	0.0014660263780483717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
adding	0.0019444528363746973	0.0014297799117137014	0.0038986392549548703	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0023189766570764964	
addition	8.178754325901393E-4	6.013937915726304E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.754075805248238E-4	
additional	0.0	0.0	0.0	0.0	0.0040576799869444895	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
additives	0.0025926037818329293	0.0019063732156182683	0.0038986392549548703	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0023189766570764964	
address	8.48622435659535E-4	0.0011232043890125702	5.104478769152514E-4	0.0	0.0016777315904544512	0.0	0.0	8.655585289909336E-4	0.0014189535675173792	9.978522075597914E-4	0.001295308637307572	6.072460844979754E-4	
addressed	0.0	0.0	0.0	0.0	5.796685695634986E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
addresses	0.0012963018909164647	9.531866078091342E-4	0.0019493196274774352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003091968876101995	
adds	0.0019444528363746973	4.765933039045671E-4	0.0038986392549548703	0.0	0.0	0.0	0.0	0.0	0.0	4.763299500021564E-4	0.0	0.0	
adebe	0.001057088661753302	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012606960092879105	
adelaidehallto	0.0019444528363746973	4.765933039045671E-4	9.746598137387176E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.729922190254987E-4	
adele	0.0038889056727493946	0.007148899558568506	0.007797278509909741	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007729922190254987	
adelesnl	0.0038889056727493946	0.002859559823427403	0.0029239794412161528	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0038649610951274936	
adevotedyogi	0.0	7.772901996908822E-4	0.0015896016898368892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
adfree	0.0019444528363746973	0.0014297799117137014	0.0048732990686935875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015459844380509974	
adhd	0.003240754727291162	0.0033361531273319697	9.746598137387176E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003091968876101995	
adidas	0.004907252595540836	0.006615331707298935	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006827853063673767	
adjoining	0.0025926037818329293	0.004289339735141104	0.0048732990686935875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004637953314152993	
adjust	6.481509454582323E-4	0.002859559823427403	9.746598137387176E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.729922190254987E-4	
adjustments	0.0	0.0	0.0	0.0	5.796685695634986E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
administration	0.0	0.0	0.0	0.0	0.0025078446676084763	0.0	0.0	0.0	0.004418807660356272	0.0	0.0	0.0	
administrative	0.0	0.0	0.0	0.0	0.0040576799869444895	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
admirable	6.481509454582323E-4	0.0014297799117137014	0.0029239794412161528	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0023189766570764964	
admiralhestorb	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002156370297632025	0.0	0.001553721375951443	0.0	0.0	
admiralty	0.0038889056727493946	0.007148899558568506	0.0038986392549548703	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003091968876101995	
admire	0.007777811345498789	0.005242526342950238	0.0058479588824323055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009275906628305986	
admission	0.0	9.531866078091342E-4	9.746598137387176E-4	0.0	5.125593059453205E-4	0.0	0.0	0.0	0.0	0.0	0.0	7.729922190254987E-4	
admissions	0.0	0.0	0.0	0.0	0.008777456336629666	0.0	0.0	0.0	0.013256422981068815	0.0	0.0	0.0	
admit	4.0893771629506965E-4	3.006968957863152E-4	6.149418760981717E-4	0.0	0.0	0.0	0.0	0.001876945281921299	0.0	0.001502653689867826	0.0	9.754075805248238E-4	
admits	0.0	0.0010779870954771976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
admitted	0.0015495072165713154	0.0015191621004221393	0.002330078241299918	0.0	0.0	0.0	0.0	0.0	0.0021590665652731424	0.0	0.0	0.0018479600008709238	
adms	0.003240754727291162	9.531866078091342E-4	0.0019493196274774352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0038649610951274936	
adnansadiq	0.0038889056727493946	0.0023829665195228356	0.0019493196274774352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003091968876101995	
adolescent	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014952841003540791	0.0	0.0	0.0	0.0	
adolescents	0.0	0.0	0.0	0.0	0.0023186742782539942	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
adonis	0.0012963018909164647	0.0033361531273319697	9.746598137387176E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.729922190254987E-4	
adopt	0.002044688581475348	9.020906873589456E-4	0.001844825628294515	0.0	0.0	0.0	0.0	0.0014598463303832326	0.0	0.0012021229518942606	0.0	0.0014631113707872358	
adopted	0.0025439445391392933	0.0016367692953083008	0.0019127338531660849	0.0	0.0	0.0	0.0	0.002432544793264665	0.0	2.3369497946959438E-4	0.002426869415001965	0.0015169686538039635	
adopter	0.0025926037818329293	0.0019063732156182683	0.0019493196274774352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0023189766570764964	
adopting	0.0	0.0	9.746598137387176E-4	0.0	0.0	0.0	0.0	9.916292959169192E-4	0.0	4.763299500021564E-4	0.0	7.729922190254987E-4	
adoption	0.008425962290957021	0.008578679470282208	0.0058479588824323055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006956929971229488	
adoptions	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012512968546141993	0.0	6.010614759471303E-4	0.0062418872490233295	0.0	
adorable	0.003271501730360557	6.013937915726304E-4	6.149418760981717E-4	0.0	0.0	0.0	0.0	0.003753890563842598	0.0	0.003606368855682782	0.0	4.877037902624119E-4	
adorapurr	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012512968546141993	0.0	6.010614759471303E-4	0.0062418872490233295	0.0	
adore	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01167877064306586	0.0	0.009015922139206954	0.012483774498046659	0.0	
adria	8.178754325901393E-4	0.0	0.0024597675043926868	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0019508151610496476	
adrian	0.0	0.0	0.0	0.0	0.012752708530396967	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
adrthinktank	8.178754325901393E-4	0.0018041813747178912	0.0012298837521963434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
ads	0.001226813148885209	9.020906873589456E-4	0.0012298837521963434	0.0	3.233889165908383E-4	0.0	0.0	2.085494757690332E-4	0.0	0.0	0.0	9.754075805248238E-4	
adsense	0.0012963018909164647	0.002859559823427403	9.746598137387176E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015459844380509974	
adult	0.003099014433142631	0.0026585336757387434	0.006213541976799781	0.0	0.002654933632777034	0.0	0.0	0.0	0.0	0.0	0.0	0.004311906668698822	
adultchild	0.003240754727291162	0.002859559823427403	0.007797278509909741	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.729922190254987E-4	
adults	8.178754325901393E-4	0.0018041813747178912	0.00368965125658903	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
advance	0.0	0.0	0.0	0.0	0.010031378670433905	0.0	0.0	0.0	0.004418807660356272	0.0	0.0	0.0	
advanced	0.0028625640140654877	0.002405575166290522	0.001844825628294515	0.0	8.084722914770957E-4	0.0	0.0	0.0	0.003418856296076641	0.0	0.0	0.0019508151610496476	
advances	0.0	0.0	0.0	0.0	0.002925818778876556	0.0	0.0	0.0	0.004418807660356272	0.0	0.0	0.0	
advantage	5.091734613957209E-4	7.4880292600838E-4	2.552239384576257E-4	0.0	9.395296906544926E-4	0.0	0.0	0.0015580053521836805	0.0014189535675173792	0.001372046785394713	0.001295308637307572	6.072460844979754E-4	
advantages	0.001057088661753302	7.772901996908822E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
adventure	0.0019444528363746973	0.0023829665195228356	0.0038986392549548703	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015459844380509974	
adverse	0.004537056618207627	0.005242526342950238	0.0058479588824323055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005410945533178491	
adversely	0.0	0.003006968957863152	0.006149418760981716	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005852445483148943	
adversity	0.002114177323506604	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012606960092879105	
advertisers	0.002453626297770418	0.0036083627494357825	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0019508151610496476	
advertising	0.003271501730360557	0.004209756541008413	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0029262227415744716	
advice	0.0016744926041421387	0.0010553784487095112	3.597179376405459E-4	0.0	1.8917038935448215E-4	0.0	0.0	0.001585917097309218	0.0	0.001582192908257321	0.003651269974408185	0.001141153715052347	
advise	4.784264583263253E-4	8.794820405912592E-4	7.194358752810918E-4	0.0	9.458519467724107E-5	0.0	0.0	3.659808686098195E-4	0.0	1.7579921202859122E-4	0.0018256349872040926	5.705768575261735E-4	
advised	8.178754325901393E-4	0.0	0.0	0.0	9.701667497725149E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0019508151610496476	
advisement	0.0	0.0	0.0	0.0	0.0025078446676084763	0.0	0.0	0.0	0.004418807660356272	0.0	0.0	0.0	
advisor	0.0016357508651802786	0.0018041813747178912	0.00368965125658903	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
advisory	0.009722264181873485	0.011438239293709612	0.008771938323648459	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004637953314152993	
advocacy	0.0	0.0	0.0	0.0	5.796685695634986E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
advocat	6.481509454582323E-4	0.0023829665195228356	0.0029239794412161528	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015459844380509974	
advocate	0.004498314879245766	0.006615331707298935	0.00737930251317806	0.0	0.0027488057910221254	0.0	0.0	0.0	0.0017094281480383206	0.0	0.0	0.006827853063673767	
advocates	0.003271501730360557	0.004209756541008413	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0039016303220992953	
adyashanti	0.0	6.013937915726304E-4	0.0012298837521963434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.754075805248238E-4	
ae	8.178754325901393E-4	0.0	0.0012298837521963434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0019508151610496476	
aeonmag	0.0	6.013937915726304E-4	0.0012298837521963434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.754075805248238E-4	
aerial	0.003271501730360557	6.013937915726304E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.003418856296076641	0.0	0.0	0.0	
aerosol	8.178754325901393E-4	6.013937915726304E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0019508151610496476	
aerospace	0.0	3.797905251055348E-4	7.766927470999726E-4	0.0	2.0422566405977184E-4	0.0	0.0	0.0	0.0021590665652731424	0.0	0.0	6.159866669569746E-4	
affairs	0.003680439446655627	0.002405575166290522	0.001844825628294515	0.0	0.0027488057910221254	0.0	0.0	0.0	0.006837712592153282	0.0	0.0	0.0024385189513120597	
affect	4.0893771629506965E-4	6.013937915726304E-4	0.0012298837521963434	0.03437141760717635	0.0	0.0	0.0	8.341979030761328E-4	0.0	9.015922139206955E-4	0.0	0.0	
affection	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0016683958061522656	0.0	0.0012021229518942606	0.0062418872490233295	0.0	
affiliates	0.0	0.0036083627494357825	0.0024597675043926868	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004877037902624119	
affiliating	0.004089377162950696	0.0	0.0024597675043926868	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0019508151610496476	
affirmation	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010781851488160124	0.0	7.768606879757215E-4	0.0	0.0	
affleck	6.481509454582323E-4	9.531866078091342E-4	0.0	0.0	0.0	0.0	0.0	0.0013221723945558922	0.0	0.0019053198000086257	0.0	0.0	
afflicting	0.004537056618207627	0.0038127464312365366	0.0029239794412161528	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0038649610951274936	
affliction	0.0012963018909164647	0.004765933039045671	0.0048732990686935875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.729922190254987E-4	
afford	0.0	0.0011393715753166046	0.0015533854941999453	0.0	0.0	0.0	0.0	0.0015804309792893402	0.0	0.0034162259586411007	0.0	6.159866669569746E-4	
affordable	0.005833358509124091	0.0023829665195228356	0.0019493196274774352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015459844380509974	
affront	0.004089377162950696	0.0	0.0024597675043926868	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0029262227415744716	
afghan	0.002114177323506604	0.0	0.0015896016898368892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
afghanistan	0.004228354647013208	0.0015545803993817645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
afraid	5.165024055237719E-4	0.0026585336757387434	0.002330078241299918	0.0	0.0	0.0	0.0	0.0010536206528595602	0.0	7.591613241424668E-4	0.0	0.0	
afraidbe	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.476420501770396E-4	0.0	0.0	0.0	0.0	
africa	8.178754325901393E-4	0.001202787583145261	0.0012298837521963434	0.0	0.0	0.0	0.0	8.341979030761328E-4	0.0	9.015922139206955E-4	0.0	9.754075805248238E-4	
african	0.0	0.0015545803993817645	0.0015896016898368892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
africans	0.0025926037818329293	4.765933039045671E-4	9.746598137387176E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015459844380509974	
afro	6.481509454582323E-4	0.0019063732156182683	0.0019493196274774352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003091968876101995	
afrofest	8.178754325901393E-4	6.013937915726304E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.754075805248238E-4	
afterdinner	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004170989515380664	0.0	0.004808491807577042	0.012483774498046659	0.0	
aftermath	0.0028625640140654877	0.0021048782705042064	6.149418760981717E-4	0.0	0.0016169445829541914	0.0	0.0	0.0	0.0017094281480383206	0.0	0.0	4.877037902624119E-4	
afternoon	0.0	0.0011393715753166046	7.766927470999726E-4	0.0	0.0	0.0	0.0	0.00447788777465313	0.0	0.004175387282783567	0.0	0.0012319733339139491	
afterthought	0.0	0.0	0.0	0.0	0.0011593371391269971	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
afudtajb	8.178754325901393E-4	0.001202787583145261	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.754075805248238E-4	
ag	0.0	0.0023318705990726467	0.0031792033796737783	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
aga	8.178754325901393E-4	0.001202787583145261	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.754075805248238E-4	
agai	0.0	0.0010779870954771976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
againtshirts	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005390925744080063	0.0	0.006214885503805772	0.0	0.0	
againwait	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0016172777232240187	0.0	0.0023305820639271647	0.0	0.0	
agame	0.0	6.013937915726304E-4	0.0012298837521963434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0019508151610496476	
agco	0.0	7.772901996908822E-4	0.0031792033796737783	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
age	0.001435279374978976	1.7589640811825185E-4	0.0017985896882027294	0.0	0.0010404371414496519	0.0	0.0	6.099681143496992E-4	9.999513642796308E-4	3.5159842405718244E-4	0.0	0.001141153715052347	
aged	0.003240754727291162	0.0033361531273319697	0.0038986392549548703	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0023189766570764964	
ageism	0.004089377162950696	0.003006968957863152	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0019508151610496476	
ageist	0.0019444528363746973	0.0023829665195228356	9.746598137387176E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.729922190254987E-4	
agencies	0.0019444528363746973	0.0019063732156182683	0.0019493196274774352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015459844380509974	
agency	0.002453626297770418	0.0	0.0012298837521963434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0019508151610496476	
agenda	0.005833358509124091	0.0023829665195228356	0.0058479588824323055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0023189766570764964	
agendas	0.0	0.0036083627494357825	0.0024597675043926868	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.754075805248238E-4	
agent	0.0028619376065317052	9.352967401761719E-4	0.0033472842430406482	0.0	0.0	0.0	0.0	4.86508958652933E-4	0.0	7.010849384087831E-4	0.002426869415001965	0.002654695144156936	
agents	0.0012963018909164647	0.0019063732156182683	9.746598137387176E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015459844380509974	
ages	0.003099014433142631	3.797905251055348E-4	0.002330078241299918	0.0	2.0422566405977184E-4	0.0	0.0	0.0	0.0021590665652731424	0.0	0.0	0.0	
agestructured	0.0	0.0	0.0	0.0	0.007105559891557349	0.0	0.0	0.0	0.004418807660356272	0.0	0.0	0.0	
aggravated	0.0	7.772901996908822E-4	0.0015896016898368892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
aggravation	8.178754325901393E-4	0.0	0.0024597675043926868	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.754075805248238E-4	
aggression	0.003271501730360557	0.003006968957863152	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.754075805248238E-4	
aggressive	6.481509454582323E-4	9.531866078091342E-4	9.746598137387176E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015459844380509974	
aging	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0026954628720400314	0.0	0.003107442751902886	0.0	0.0	
agm	0.0025926037818329293	0.0014297799117137014	0.0019493196274774352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0023189766570764964	
agnesonalicia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.341979030761328E-4	0.0	0.0012021229518942606	0.0062418872490233295	0.0	
ago	0.0015495072165713154	0.0018989526255276741	0.0	0.0	4.084513281195437E-4	0.0	0.0	0.00131702581607445	0.0	0.0	0.0	0.0036959200017418477	
agotoronto	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0034967995991006455	
agqo	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017483997995503227	
agree	0.0020660096220950874	0.004557486301266418	0.0015533854941999453	0.0	0.0	0.0	0.0	0.00447788777465313	0.0	0.0011387419862137003	0.0	0.0	
agreed	0.0015495072165713154	0.0018989526255276741	0.002330078241299918	0.0	0.0	0.0	0.0	5.268103264297801E-4	0.0	0.0	0.0	0.0018479600008709238	
agreedyou	0.0038889056727493946	0.0019063732156182683	9.746598137387176E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004637953314152993	
agreeing	0.0025926037818329293	9.531866078091342E-4	0.0019493196274774352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0023189766570764964	
agreement	0.0038889056727493946	0.0014297799117137014	0.0048732990686935875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003091968876101995	
agreements	0.0025926037818329293	4.765933039045671E-4	0.0048732990686935875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0023189766570764964	
agrees	0.0	0.0015545803993817645	0.0015896016898368892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
agreetitle	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.390925744080062E-4	0.0	7.768606879757215E-4	0.0	0.0	
aguayo	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.341979030761328E-4	0.0	0.002404245903788521	0.0062418872490233295	0.0	
ahappy	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.476420501770396E-4	0.0	0.0	0.0	0.0	
ahby	0.0031712659852599057	7.772901996908822E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
ahead	6.788979485276279E-4	0.002121608290357077	0.0010208957538305028	0.0	0.004093665080708861	0.0	0.0	8.655585289909335E-5	0.0028379071350347583	1.2473152594497393E-4	0.001295308637307572	0.0010120768074966258	
ahi	0.0025926037818329293	0.0019063732156182683	9.746598137387176E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.729922190254987E-4	
ahimusic	0.001057088661753302	0.0015545803993817645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
ahnansii	0.0	0.0	0.0	0.0	0.0034780114173809914	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
ahoy	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.476420501770396E-4	0.0	0.0	0.0	0.0	
ahx	0.0	0.0010779870954771976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
ai	0.0025926037818329293	9.531866078091342E-4	9.746598137387176E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.729922190254987E-4	
aibuymez	0.0	0.0021559741909543953	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
