only1nabil	TorontoStar	AcadieSon	ElDiabloZoe	RyersonU	TetraRyerson	sageryerson	sweetiepiecat	mathryerson	TheCatTweeting	CatsRuleNews	AndreasKalo
0	0	0	0	0	0	0	0	0	0	0	0.0017484
0	0	0	0	0	0	0	0	0	0	0	0.0017484
0.001466026	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.0017484
0.001057089	7.77E-04	0	0	0	0	0	0	0	0	0	0
0	0.002155974	0	0	0	0	0	0	0	0	0	0
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0	4.77E-04	9.75E-04	0	2.56E-04	0	0	0	0.00270938	0	0	0
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0.001057089	7.77E-04	0	0	0	0	0	0	0	0	0	0
0	0	0.002204544	0	0	0	0	0	0	0	0	0
0	0	0.002204544	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.0017484
0.001466026	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	5.80E-04	0	0	0	0	0	0	0
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0	0	0	0	4.18E-04	0	0	0	0	7.77E-04	0	0
0	0	0	0	0	0	0	0	0	0	0	0.0017484
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0.001549507	0.001139372	0.001553385	0	4.08E-04	0	0	0	0	0	0	6.16E-04
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.0017484
0	0.001077987	0	0	0	0	0	0	0	0	0	0
8.18E-04	0.001202788	0.002459768	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.0017484
0.002114177	0	0.001589602	0	0	0	0	0	0	0	0	0
0.001466026	0	0	0	0	0	0	0	0	0	0	0
0.001466026	0	0	0	0	0	0	0	0	0	0	0
6.48E-04	0.003336153	0.00194932	0	0	0	0	0	0	0	0	7.73E-04
0.001466026	0	0	0	0	0	0	0	0	0	0	0
0.001057089	7.77E-04	0	0	0	0	0	0	0	0	0	0
8.18E-04	6.01E-04	0	0	0	0	0	0	0	0	0	9.75E-04
0.001466026	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.0017484
0	0	0.001589602	0	0	0	0	0	0	0	0	0.001260696
0.001466026	0	0	0	0	0	0	0	0	0	0	0
0	0.002155974	0	0	0	0	0	0	0	0	0	0
0	0	0.002204544	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.0017484
0.001466026	0	0	0	0	0	0	0	0	0	0	0
0	7.77E-04	0	0	0	0	0	0	0	0	0	0.001260696
0	0	0.002204544	0	0	0	0	0	0	0	0	0
0.001466026	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0.001159337	0	0	0	0	0	0	0
0	0	0.002204544	0	0	0	0	0	0	0	0	0
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0	7.77E-04	0	0	0	0	0	0	0	0	0	0.001260696
6.48E-04	9.53E-04	9.75E-04	0	0	0	0	0	0	0	0	7.73E-04
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0.003888906	0.00285956	0	0	2.56E-04	0	0	0	0	0	0	0.003091969
0.001466026	0	0	0	0	0	0	0	0	0	0	0
0	7.77E-04	0.001589602	0	0	0	0	0	0	0	0	0
0.001033005	0.001139372	0.002330078	0	4.08E-04	0	0	0	0	0	0	0.001231973
0	0	0	0	5.80E-04	0	0	0	0	0	0	0
0	0	0.002204544	0	0	0	0	0	0	0	0	0
0	0	0	0	4.18E-04	0	0	5.39E-04	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.0017484
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0	0	0.002204544	0	0	0	0	0	0	0	0	0
0	0	0.001589602	0	0	0	0	0	0	0	0	0.001260696
0	0	0.002204544	0	0	0	0	0	0	0	0	0
8.18E-04	6.01E-04	0.001229884	0	0	0	0	0	0	0	0	0
0.001466026	0	0	0	0	0	0	0	0	0	0	0
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0	7.77E-04	0	0	0	0	0	0	0	0	0	0.002521392
0.001944453	9.53E-04	0.003898639	0	0	0	0	0	0	0	0	7.73E-04
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	7.48E-04	0	0	0	0
0	0	0	0	0	0	0	7.48E-04	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.0017484
0	0.001202788	0.001229884	0	0	0	0	0	0	0	0	9.75E-04
0.006543003	0.003006969	0.002459768	0	0	0	0	0	0	0	0	0
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0.001296302	0.00142978	0.00194932	0	0	0	0	0	0	0	0	0.001545984
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0.001466026	0	0	0	0	0	0	0	0	0	0	0
0.003888906	0.00285956	0.00194932	0	0	0	0	0	0	0	0	7.73E-04
0.004228355	7.77E-04	0	0	0	0	0	0	0	0	0	0
0	0	0	0	5.80E-04	0	0	0	0	0	0	0
0.001057089	0	0.001589602	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.0017484
0	7.77E-04	0	0	0	0	0	0	0	0	0	0.001260696
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0.001466026	0	0	0	0	0	0	0	0	0	0	0
0.001466026	0	0	0	0	0	0	0	0	0	0	0
0	0.002155974	0	0	0	0	0	0	0	0	0	0
6.36E-04	9.35E-04	4.78E-04	0	0	0	0	1.62E-04	0.001329264	2.34E-04	0	7.58E-04
0	7.77E-04	0.001589602	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.0017484
0	0	0.001589602	0	0	0	0	0	0	0	0	0.001260696
0	0	0	0	0.003343793	0	0	0	0.004418808	0	0	0
0	0	0	0	5.80E-04	0	0	0	0	0	0	0
0	0	0	0	0	0	0	5.39E-04	0	7.77E-04	0	0
0	0	0	0	0	0	0	0	0	0	0	0.0034968
0.001466026	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	5.80E-04	0	0	0	0	0	0	0
0.003240755	9.53E-04	9.75E-04	0	0	0	0	0	0	0	0	0.002318977
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0.001466026	0	0	0	0	0	0	0	0	0	0	0
0	7.77E-04	0	0	0	0	0	0	0	0	0	0.001260696
0	7.77E-04	0.001589602	0	0	0	0	0	0	0	0	0
0.001466026	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.0017484
0	0	0	0	5.80E-04	0	0	0	0	0	0	0
0	0	0.002204544	0	0	0	0	0	0	0	0	0
0	0	0.001589602	0	4.18E-04	0	0	0	0	0	0	0
0.001466026	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.0017484
0.001466026	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	7.48E-04	0	0	0	0
0.003240755	0.00142978	0.00194932	0	0	0	0	0	0	0	0	0.003091969
0.001057089	0	0	0	0	0	0	0	0	0	0	0.001260696
0	0	0.002204544	0	0	0	0	0	0	0	0	0
0.001466026	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0.011188466	0
0	7.77E-04	0	0	0	0	0	0	0	0	0	0.001260696
5.17E-04	7.60E-04	0.003106771	0	2.04E-04	0	0	0	0	0	0	0.001231973
0	0.001077987	0	0	0	0	0	0	0	0	0	0
8.18E-04	6.01E-04	0	0	3.23E-04	0	0	0	0	0	0	0
0	0.002155974	0	0	0	0	0	0	0	0	0	0
0	7.77E-04	0.003179203	0	0	0	0	0	0	0	0	0
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0.001057089	0	0	0	0	0	0	0	0	0	0	0.001260696
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0.001466026	0	0	0	0	0	0	0	0	0	0	0
0	0	0.002204544	0	0	0	0	0	0	0	0	0
0	0	0.001589602	0	4.18E-04	0	0	0	0	0	0	0
0	0	0	0	4.18E-04	0	0	0	0	0	0	0.001260696
0.001057089	0	0	0	4.18E-04	0	0	0	0	0	0	0
0.002592604	4.77E-04	0.002923979	0	0	0	0	0	0	0	0	0.003091969
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0.001466026	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	5.80E-04	0	0	0	0	0	0	0
0	0	0.002204544	0	0	0	0	0	0	0	0	0
0.003240755	0.001906373	9.75E-04	0	0	0	0	0	0	0	0	0.002318977
0	0	0	0	0	0	0	7.48E-04	0	0	0	0
0.001296302	0.002382967	9.75E-04	0	0	0	0	0	0	0	0	0.002318977
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0	0	0	0	5.80E-04	0	0	0	0	0	0	0
8.18E-04	0	0.001229884	0	0	0	0	0	0	0	0	9.75E-04
0.001635751	0.001804181	0	0	0	0	0	0	0	0	0	9.75E-04
0	0	0	0	5.80E-04	0	0	0	0	0	0	0
0	0	0	0	4.18E-04	0	0	5.39E-04	0	0	0	0
0	0	0	0	5.80E-04	0	0	0	0	0	0	0
0.002453626	0.001202788	0	0	0	0	0	0	0	0	0	9.75E-04
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0	0	0.002204544	0	0	0	0	0	0	0	0	0
0	0	0	0	8.36E-04	0	0	0	0.004418808	0	0	0
0	0	0.002204544	0	0	0	0	0	0	0	0	0
0	0	0	0	0.001159337	0	0	0	0	0	0	0
0	0	0	0	0	0	0	7.48E-04	0	0	0	0
0.003171266	0	0.001589602	0	0	0	0	0	0	0	0	0
0.002932053	0	0	0	0	0	0	0	0	0	0	0
0.002582512	7.60E-04	0.003106771	0	2.04E-04	0	0	0	0	0	0	0.001231973
0	0	0	0	0	0	0	0	0	0.001077391	0	0
0.001466026	0	0	0	0	0	0	0	0	0	0	0
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0.001057089	0	0.001589602	0	0	0	0	0	0	0	0	0
0.001057089	7.77E-04	0	0	0	0	0	0	0	0	0	0
0.001466026	0	0	0	0	0	0	0	0	0	0	0
0.001466026	0	0	0	0	0	0	0	0	0	0	0
0	7.77E-04	0	0	0	0	0	0	0	0	0	0.001260696
0	0	0.004409087	0	0	0	0	0	0	0	0	0
8.18E-04	0	0.001229884	0	0	0	0	0	0	0	0	9.75E-04
0	0	0	0	0	0	0	0	0	0	0	0.0017484
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	5.39E-04	0	7.77E-04	0	0
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0.001296302	0.002382967	0.00194932	0	0	0	0	0	0	0	0	7.73E-04
0.002932053	0	0	0	0	0	0	0	0	0	0	0
8.18E-04	0.001202788	0	0	0	0	0	0	0	0	0	0.001950815
0.001057089	7.77E-04	0	0	0	0	0	0	0	0	0	0
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0	0	0.002204544	0	0	0	0	0	0	0	0	0
0.001057089	0	0	0	0	0	0	0	0	0	0	0.001260696
0	0	0	0	5.80E-04	0	0	0	0	0	0	0
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0	0	0.002204544	0	0	0	0	0	0	0	0	0
0.001944453	0.001906373	0.00194932	0	0	0	0	0	0	0	0	0.002318977
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0.001057089	0	0.001589602	0	0	0	0	0	0	0	0	0
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.0034968
0.002932053	0	0	0	0	0	0	0	0	0	0	0
0.001466026	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.0017484
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.0017484
0	0	0.002204544	0	0	0	0	0	0	0	0	0
0.001466026	0	0	0	0	0	0	0	0	0	0	0
6.48E-04	9.53E-04	9.75E-04	0	0	0	0	0	0	0	0	0.001545984
0	0	0	0	0	0	0	0	0	0	0	0.0034968
0	0	0	0	5.80E-04	0	0	0	0	0	0	0
0	0	0	0	0	0	0	7.48E-04	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.0034968
0.001466026	0	0	0	0	0	0	0	0	0	0	0
0.001466026	0	0	0	0	0	0	0	0	0	0	0
0.001466026	0	0	0	0	0	0	0	0	0	0	0
0	0	0.001229884	0	0	0	0	0	0	6.01E-04	0	9.75E-04
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0.001033005	0.002278743	0.002330078	0	2.04E-04	0	0	0	0	0	0	0.002463947
0.001466026	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.0017484
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0.001466026	0	0	0	0	0	0	0	0	0	0	0
0	7.77E-04	0	0	0	0	0	0	0	0	0	0.001260696
0	0	0.002204544	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.0017484
0.001549507	7.60E-04	0.003106771	0	4.08E-04	0	0	0	0	0	0	6.16E-04
0.001466026	0	0	0	0	0	0	0	0	0	0	0
0.001466026	0	0	0	0	0	0	0	0	0	0	0
0	0	0.001589602	0	0	0	0	0	0	0	0	0.001260696
0	0	0	0	0	0	0	0	0	0	0	0.0017484
0	0	0	0	0	0	0	0	0	0	0	0.0017484
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0.001077391	0	0
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0	0	0.002204544	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0.001077391	0	0
0	0	0	0	0	0	0	0	0	0	0	0.0017484
0	0	0.002204544	0	0	0	0	0	0	0	0	0
0.001466026	0	0	0	0	0	0	0	0	0	0	0
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.0017484
0.001944453	0.001906373	0	0	2.56E-04	0	0	0	0	0	0	0.002318977
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0	7.77E-04	0	0	0	0	0	0	0	0	0	0.001260696
0	0	0	0	0	0	0	0	0	0	0	0.0017484
0.001466026	0	0	0	0	0	0	0	0	0	0	0
0.002592604	0.00285956	0.00194932	0	0	0	0	0	0	0	0	0.002318977
0.002932053	0	0	0	0	0	0	0	0	0	0	0
0	7.77E-04	0	0	0	0	0	0	0.004418808	0	0	0
0	0	0	0	0	0	0	7.48E-04	0	0	0	0
0	0.004311948	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0.001077391	0	0
0	0	0	0	0	0	0	0	0	0	0	0.0017484
0	0	0	0	0.001159337	0	0	0	0	0	0	0
0	7.77E-04	0.001589602	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.0017484
0	0	0.001589602	0	0	0	0	0	0	0	0	0.001260696
0.001296302	0.002382967	0.00194932	0	0	0	0	0	0	0	0	0.002318977
0	0	0	0	0	0	0	0	0	0	0	0.0017484
0	0	0	0	5.80E-04	0	0	0	0	0	0	0
0	0	0	0	5.80E-04	0	0	0	0	0	0	0
0.001057089	7.77E-04	0	0	0	0	0	0	0	0	0	0
0.003240755	0.002382967	9.75E-04	0	0	0	0	0	0	0	0	0.002318977
0.001466026	0	0	0	0	0	0	0	0	0	0	0
0	6.01E-04	0	0	6.47E-04	0	0	0	0	0	0	9.75E-04
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0	0.003886451	0	0	0	0	0	0	0	0	0	0.002521392
0.001466026	0	0	0	0	0	0	0	0	0	0	0
0.001057089	0.00155458	0	0	0	0	0	0	0	0	0	0
0.002932053	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.0017484
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0	0	0	0	5.80E-04	0	0	0	0	0	0	0
0	0	0	0	0.001739006	0	0	0	0	0	0	0
0	0	0	0	0	0	0	4.17E-04	0	6.01E-04	0.006241887	0
0	0	0	0	0	0	0	0	0	0	0	0.0017484
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0.001495284	0	0	0	0
0	0	0	0	0	0	0	0	0	0.001077391	0	0
0	0	0	0	5.80E-04	0	0	0	0	0	0	0
0.001466026	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	5.80E-04	0	0	0	0	0	0	0
0.00206601	0.001139372	0.003106771	0	2.04E-04	0	0	0	0	0	0	0.001231973
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0	0	0.001589602	0	0	0	0	5.39E-04	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.0017484
0	0	0.002204544	0	0	0	0	0	0	0	0	0
0	0	0	0	5.80E-04	0	0	0	0	0	0	0
0.001057089	0	0	0	0	0	0	0	0	0	0	0.001260696
0.001466026	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0.011188466	0
0	0	0	0	5.80E-04	0	0	0	0	0	0	0
0.001466026	0	0	0	0	0	0	0	0	0	0	0
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.0017484
6.48E-04	9.53E-04	9.75E-04	0	0	0	0	0	0	0	0	0.002318977
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.0017484
0.001466026	0	0	0	0	0	0	0	0	0	0	0
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0.001466026	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.0017484
0	0	0.002204544	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.0017484
6.48E-04	4.77E-04	9.75E-04	0	0	0	0	0	0	0	0	7.73E-04
0.001057089	0.00155458	0	0	0	0	0	0	0	0	0	0
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0.003240755	0.00285956	9.75E-04	0	0	0	0	0	0	0	0	0.002318977
0	7.77E-04	0.001589602	0	0	0	0	0	0	0	0	0
6.36E-04	9.35E-04	0.00143455	0	0	0	0	1.62E-04	0	2.34E-04	0.004853739	0.001516969
0	0	0.002204544	0	0	0	0	0	0	0	0	0
0.001057089	0	0	0	0	0	0	0	0	0	0	0.001260696
0	0	0	0	0	0	0	0	0	0	0	0.0017484
0	0	0.004409087	0	0	0	0	0	0	0	0	0
6.48E-04	4.77E-04	0	0	2.56E-04	0	0	0	0	0	0	7.73E-04
0	0	0	0	0	0	0	0	0	0.001077391	0	0
0	7.77E-04	0.001589602	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	7.48E-04	0	0	0	0
0	0	0	0	0	0	0	0	0	0.001077391	0	0
0	0	0.004409087	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.0017484
0	0	0	0	0	0	0	0	0	0	0	0.0017484
0	0	0	0	0	0	0	0	0	0	0	0.0017484
0	0	0	0	0	0	0	7.48E-04	0	0	0	0
0	0	0	0	0	0	0	5.39E-04	0	7.77E-04	0	0
0	0	0	0	5.80E-04	0	0	0	0	0	0	0
0	0	0.001589602	0	0	0	0	0	0	0	0	0.001260696
0	0	0	0	5.80E-04	0	0	0	0	0	0	0
0	0	0	0	5.80E-04	0	0	0	0	0	0	0
0	0	0	0	5.80E-04	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.0017484
0	0.002155974	0	0	0	0	0	0	0	0	0	0
0	0	0	0	5.80E-04	0	0	0	0	0	0	0
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0.001466026	0	0	0	0	0	0	0	0	0	0	0
0.001057089	7.77E-04	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0.006128236	0	0	0
0	0	0	0	5.80E-04	0	0	0	0	0	0	0
0	0	0	0	5.80E-04	0	0	0	0	0	0	0
0	0	0	0	5.80E-04	0	0	0	0	0	0	0
0	0	0	0	5.80E-04	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.0017484
8.18E-04	0.001202788	0	0	0	0	0	0	0	0	0	9.75E-04
0.002453626	0.001804181	0	0	0	0	0	0	0	0	0	0.001950815
0.002592604	0.00285956	0.00194932	0	0	0	0	0	0	0	0	7.73E-04
0	0	0.002204544	0	0	0	0	0	0	0	0	0
0	7.77E-04	0	0	0	0	0	0	0	0	0	0.001260696
0.001226813	0.001503484	0.001844826	0	3.23E-04	0	0	0	0	3.01E-04	0	0.001463111
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0.002114177	0	0	0	0	0	0	0	0	0	0	0.001260696
0	0.002155974	0	0	0	0	0	0	0	0	0	0
0	0.001202788	0.001229884	0	0	0	0	0	0	0	0	9.75E-04
0	0	0	0	0.001739006	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.0017484
0	0	0	0	0	0	0	0	0	0	0	0.0017484
8.18E-04	0.001804181	0	0	0	0	0	0	0	0	0	0.002926223
0	0	0	0	5.80E-04	0	0	0	0	0	0	0
0.004398079	0	0	0	0	0	0	0	0	0	0	0
0	0.002155974	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.0017484
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0	0	0	0	5.80E-04	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.0017484
0	0	0	0	0	0	0	0	0.006128236	0	0	0
0	0	0	0	0.160502059	0	0	0	0.141401845	0	0	0
0	0	0	0	5.80E-04	0	0	0	0	0	0	0
0	0	0	0	0.001159337	0	0	0	0	0	0	0
0	0	0	0	0.001159337	0	0	0	0	0	0	0
0	0	0	0	0.001739006	0	0	0	0	0	0	0
0	0	0	0	8.36E-04	0	0	0	0.004418808	0	0	0
0	0	0	0	5.80E-04	0	0	0	0	0	0	0
0	0	0	0	5.80E-04	0	0	0	0	0	0	0
0	0	0	0	5.80E-04	0	0	0	0	0	0	0
0	0	0	0	5.80E-04	0	0	0	0	0	0	0
0	0	0	0	5.80E-04	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0.006128236	0	0	0
0	0	0	0	0	0	0	0	0.006128236	0	0	0
0	0	0	0	5.80E-04	0	0	0	0	0	0	0
0	0	0	0	5.80E-04	0	0	0	0	0	0	0
0	0	0	0	5.80E-04	0	0	0	0	0	0	0
0	0	0	0	0.001159337	0	0	0	0	0	0	0
0	0	0	0	0.001159337	0	0	0	0	0	0	0
0	0	0	0	0.001159337	0	0	0	0	0	0	0
8.18E-04	6.01E-04	0	0	3.23E-04	0	0	0	0	0	0	0
0	0	0	0	5.80E-04	0	0	0	0	0	0	0
0	0	0	0	0	0	0	7.48E-04	0	0	0	0
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.0017484
0.001466026	0	0	0	0	0	0	0	0	0	0	0
0	0	0.002204544	0	0	0	0	0	0	0	0	0
0.001466026	0	0	0	0	0	0	0	0	0	0	0
0.001549507	0.001898953	0.002330078	0	0	0	0	0	0	3.80E-04	0	6.16E-04
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0.011188466	0
0.002044689	0.002405575	6.15E-04	0	1.62E-04	0	0	0	0	0	0.003120944	0.001463111
8.18E-04	6.01E-04	0.001229884	0	0	0	0	0	0	0	0	0
0.00206601	0.001519162	0.003106771	0	2.04E-04	0	0	0	0	0	0	0.003079933
0	0	0	0	0	0	0	0	0	0	0	0.0017484
0.001466026	0	0	0	0	0	0	0	0	0	0	0
0.001466026	0	0	0	0	0	0	0	0	0	0	0
0.001466026	0	0	0	0	0	0	0	0	0	0	0
0.001466026	0	0	0	0	0	0	0	0	0	0	0
0.001466026	0	0	0	0	0	0	0	0	0	0	0
0.003240755	0.00285956	9.75E-04	0	0	0	0	0	0	0	0	0.003091969
0	0	0	0	0	0	0	0.001078185	0	7.77E-04	0	0
0	0	0	0	0	0	0	7.48E-04	0	0	0	0
0.001057089	7.77E-04	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0.001077391	0	0
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0.001057089	0.00155458	0	0	0	0	0	0	0	0	0	0
0.001057089	7.77E-04	0	0	0	0	0	0	0	0	0	0
0	0	0.002204544	0	0	0	0	0	0	0	0	0
0	0	0.001589602	0	0	0	0	0	0	0	0	0.001260696
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0	0.002155974	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.0017484
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0	0.002155974	0	0	0	0	0	0	0	0	0	0
0	0	0	0	5.80E-04	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.0017484
0.001466026	0	0	0	0	0	0	0	0	0	0	0
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.0017484
0	0	0	0	5.80E-04	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0.001077391	0	0
0	0	0	0	0	0	0	7.48E-04	0	0	0	0
0.002932053	0	0	0	0	0	0	0	0	0	0	0
0.001296302	0.001906373	0.003898639	0	0	0	0	0	0	0	0	0.002318977
0	0	0.002204544	0	0	0	0	0	0	0	0	0
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.0017484
0.001466026	0	0	0	0	0	0	0	0	0	0	0
0	7.77E-04	0	0	0	0	0	0	0	0	0	0.001260696
0.001057089	0	0.001589602	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.0017484
0.001944453	0.003336153	0.006822619	0	0	0	0	0	0	0	0	0.002318977
6.48E-04	0.003336153	9.75E-04	0	0	0	0	0	0	0	0	0.002318977
0	7.77E-04	0	0	0	0	0	0	0	0	0	0.001260696
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0	0	0	0	5.80E-04	0	0	0	0	0	0	0
0	0	0	0	5.80E-04	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.0034968
0	0	0.002204544	0	0	0	0	0	0	0	0	0
0.002592604	0.002382967	9.75E-04	0	0	0	0	0	0	0	0	0.001545984
0	0.002155974	0	0	0	0	0	0	0	0	0	0
8.18E-04	6.01E-04	0.001229884	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.0034968
0	0	0.002204544	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	7.48E-04	0	0	0	0
0	0	0	0	0	0	0	7.48E-04	0	0	0	0
0.003271502	6.01E-04	0	0	0	0	0	0	0	0	0	0.002926223
0	0	0	0	5.80E-04	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.0017484
0	0	0	0	4.18E-04	0	0	0	0	0	0	0.001260696
0	0	0.002204544	0	0	0	0	0	0	0	0	0
