	jtimberlake	rbruch2010	vintagedrakgon	ProwrestlingNe5	
friend	0.032573283295504366	0.0	0.0	0.0	
friends	0.022659675336003035	0.0	0.0	0.0	
fries	0.0014162297085001897	0.0	0.0	0.0	
frisco	0.0014162297085001897	0.0	0.0	0.0	
front	0.004248689125500569	0.0	0.0	0.0	
frontman	0.0014162297085001897	0.0	0.0	0.0	
fry	0.0	0.0	0.09044975269713924	0.0	
ft	0.0014162297085001897	0.0	0.0	0.0	
fucktyler	0.0028324594170003794	0.0	0.0	0.0	
ful	0.0014162297085001897	0.0	0.0	0.0	
fulbags	0.0014162297085001897	0.0	0.0	0.0	
fulfilled	0.0014162297085001897	0.0	0.0	0.0	
full	0.019827215919002657	0.0	0.0	0.0	
fullest	0.0014162297085001897	0.0	0.0	0.0	
fully	0.0014162297085001897	0.0	0.0	0.0	
fun	0.058065418048507775	0.0	0.0	0.0	
funches	0.0028324594170003794	0.0	0.0	0.0	
funds	0.0028324594170003794	0.0	0.0	0.0	
funfilled	0.0014162297085001897	0.0	0.0	0.0	
funk	0.0014162297085001897	0.0	0.0	0.0	
funky	0.0014162297085001897	0.0	0.0	0.0	
funkyduck	0.0014162297085001897	0.0	0.0	0.0	
funniest	0.0014162297085001897	0.0	0.0	0.0	
funny	0.024075905044503226	0.0	0.0	0.0	
funnyim	0.0014162297085001897	0.0	0.0	0.0	
funnyyyyy	0.0014162297085001897	0.0	0.0	0.0	
fuss	0.0014162297085001897	0.0	0.0	0.0	
futon	0.0014162297085001897	0.0	0.0	0.0	
future	0.0014162297085001897	0.0	0.0	0.0	
fyi	0.004248689125500569	0.0	0.0	0.0	
gailharvey	0.0014162297085001897	0.0	0.0	0.0	
gain	0.0014162297085001897	0.0	0.0	0.0	
galaxyoforeos	0.0014162297085001897	0.0	0.0	0.0	
gals	0.005664918834000759	0.0	0.04522487634856962	0.0	
galsrobbie	0.0014162297085001897	0.0	0.0	0.0	
game	0.010580191859165842	0.031148072977842008	0.018770019584905262	0.0	
games	0.008497378251001138	0.0	0.0	0.0	
gandolfini	0.0014162297085001897	0.0	0.0	0.0	
gang	0.0014162297085001897	0.0	0.0	0.0	
gangsta	0.0014162297085001897	0.0	0.0	0.0	
gangster	0.0014162297085001897	0.0	0.0	0.0	
garfunkel	0.0014162297085001897	0.0	0.0	0.0	
garibaldiarts	0.0028324594170003794	0.0	0.0	0.0	
garthbrooks	0.004248689125500569	0.0	0.0	0.0	
garyjones	0.0014162297085001897	0.0	0.0	0.0	
gatorades	0.0	0.050032544098567694	0.0	0.0	
gatormom	0.0014162297085001897	0.0	0.0	0.0	
gators	0.0014162297085001897	0.0	0.0	0.0	
gay	0.0014162297085001897	0.0	0.0	0.0	
gb	0.0014162297085001897	0.0	0.0	0.0	
gbvssea	0.0	0.050032544098567694	0.0	0.0	
gear	0.0028324594170003794	0.0	0.0	0.0	
gemsnads	0.0014162297085001897	0.0	0.0	0.0	
gen	0.0	0.050032544098567694	0.0	0.0	
general	0.0028324594170003794	0.0	0.0	0.0	
generation	0.0	0.050032544098567694	0.0	0.0	
genie	0.0014162297085001897	0.0	0.0	0.0	
genius	0.014162297085001897	0.0	0.0	0.0	
gentle	0.0014162297085001897	0.0	0.0	0.0	
gentleman	0.0014162297085001897	0.0	0.0	0.0	
gentlemen	0.0014162297085001897	0.0	0.0	0.0	
gents	0.0070811485425009485	0.0	0.0	0.0	
geoffrey	0.0014162297085001897	0.0	0.0	0.0	
george	0.0014162297085001897	0.025016272049283847	0.0	0.0	
georgestrait	0.0014162297085001897	0.0	0.0	0.0	
georgia	0.0028324594170003794	0.0	0.0	0.0	
germany	0.0014162297085001897	0.0	0.0	0.0	
gerrybogbhoy	0.0014162297085001897	0.0	0.0	0.0	
getarealjob	0.0014162297085001897	0.0	0.0	0.0	
getready	0.0028324594170003794	0.0	0.0	0.0	
gettin	0.0014162297085001897	0.0	0.0	0.0	
getyourcocktailon	0.0014162297085001897	0.0	0.0	0.0	
ghin	0.0014162297085001897	0.0	0.0	0.0	
ghostbuster	0.0014162297085001897	0.0	0.0	0.0	
ghosts	0.0014162297085001897	0.0	0.0	0.0	
giambattista	0.0014162297085001897	0.0	0.0	0.0	
gianaaman	0.0014162297085001897	0.0	0.0	0.0	
giant	0.0	0.0	0.09044975269713924	0.0	
gibb	0.0014162297085001897	0.0	0.0	0.0	
gift	0.0035405742712504742	0.025016272049283847	0.0	0.0	
gifted	0.0028324594170003794	0.0	0.0	0.0	
giftthe	0.0014162297085001897	0.0	0.0	0.0	
gig	0.0014162297085001897	0.0	0.0	0.0	
gil	0.0014162297085001897	0.0	0.0	0.0	
gilbert	0.0014162297085001897	0.0	0.0	0.0	
gilt	0.0014162297085001897	0.0	0.0	0.0	
gimme	0.0014162297085001897	0.0	0.0	0.0	
girl	0.015578526793502087	0.0	0.0	0.0	
girls	0.0014162297085001897	0.0	0.0	0.0	
giulia	0.0014162297085001897	0.0	0.0	0.0	
givemethegold	0.0014162297085001897	0.0	0.0	0.0	
givestars	0.0014162297085001897	0.0	0.0	0.0	
givingtuesday	0.0014162297085001897	0.0	0.0	0.0	
glad	0.011329837668001518	0.0	0.0	0.0	
glasgow	0.0014162297085001897	0.0	0.0	0.0	
glasses	0.0014162297085001897	0.0	0.0	0.0	
glendaglamazon	0.0014162297085001897	0.0	0.0	0.0	
glick	0.0014162297085001897	0.0	0.0	0.0	
globe	0.0014162297085001897	0.0	0.0	0.0	
gloriamarson	0.0014162297085001897	0.0	0.0	0.0	
glsen	0.0028324594170003794	0.0	0.0	0.0	
gmt	0.0014162297085001897	0.0	0.0	0.0	
gng	0.0028324594170003794	0.0	0.0	0.0	
goal	0.0	0.050032544098567694	0.0	0.0	
goat	0.0028324594170003794	0.0	0.0	0.0	
goatjt	0.0014162297085001897	0.0	0.0	0.0	
goats	0.0014162297085001897	0.0	0.0	0.0	
gobe	0.0014162297085001897	0.0	0.0	0.0	
gocards	0.0014162297085001897	0.0	0.0	0.0	
god	0.016994756502002276	0.0	0.0	0.0	
goddaughter	0.0014162297085001897	0.0	0.0	0.0	
goddaughterin	0.0014162297085001897	0.0	0.0	0.0	
gods	0.0014162297085001897	0.0	0.0	0.0	
goesthe	0.0014162297085001897	0.0	0.0	0.0	
goggans	0.0014162297085001897	0.0	0.0	0.0	
gogirl	0.0014162297085001897	0.0	0.0	0.0	
goim	0.0014162297085001897	0.0	0.0	0.0	
goin	0.0014162297085001897	0.0	0.0	0.0	
going	0.018410986210502467	0.0	0.0	0.05574312921761571	
goingson	0.0014162297085001897	0.0	0.0	0.0	
goinguponasunday	0.0014162297085001897	0.0	0.0	0.0	
gold	0.005664918834000759	0.0	0.0	0.0	
goldberg	0.0	0.0	0.0	0.11148625843523143	
goldenglobes	0.0028324594170003794	0.0	0.0	0.0	
goldenhat	0.0014162297085001897	0.0	0.0	0.0	
goldenhatfoundation	0.0014162297085001897	0.0	0.0	0.0	
golf	0.015578526793502087	0.0	0.0	0.0	
golfchannel	0.0014162297085001897	0.0	0.0	0.0	
golfer	0.0014162297085001897	0.0	0.0	0.0	
golfeverywhere	0.0014162297085001897	0.0	0.0	0.0	
golfgeek	0.0014162297085001897	0.0	0.0	0.0	
goliftoff	0.0014162297085001897	0.0	0.0	0.0	
gonegolfing	0.0014162297085001897	0.0	0.0	0.0	
gonna	0.04531935067200607	0.0	0.0	0.0	
good	0.06656279629950891	0.050032544098567694	0.0	0.0	
gooddoesnt	0.0014162297085001897	0.0	0.0	0.0	
goodgame	0.0014162297085001897	0.0	0.0	0.0	
goodies	0.0028324594170003794	0.0	0.0	0.0	
goodness	0.0014162297085001897	0.0	0.0	0.0	
goodnight	0.004248689125500569	0.0	0.0	0.0	
goodolrockytop	0.0014162297085001897	0.0	0.0	0.0	
goods	0.0014162297085001897	0.0	0.0	0.0	
goodtimes	0.0014162297085001897	0.0	0.0	0.0	
goodtimesgabe	0.0014162297085001897	0.0	0.0	0.0	
goofball	0.0014162297085001897	0.0	0.0	0.0	
goofiest	0.0014162297085001897	0.0	0.0	0.0	
google	7.081148542500948E-4	0.025016272049283847	0.0	0.0	
googleplay	0.0014162297085001897	0.0	0.0	0.0	
goooo	0.0014162297085001897	0.0	0.0	0.0	
gopack	0.0014162297085001897	0.0	0.0	0.0	
gorgeous	0.004248689125500569	0.0	0.0	0.0	
gotigersgo	0.0014162297085001897	0.0	0.0	0.0	
gotta	0.021243445627502845	0.0	0.0	0.0	
gottaloveparents	0.0014162297085001897	0.0	0.0	0.0	
gotthatsunshineinmypocket	0.0014162297085001897	0.0	0.0	0.0	
gousa	0.0014162297085001897	0.0	0.0	0.0	
govols	0.0028324594170003794	0.0	0.0	0.0	
gqmagazine	0.0014162297085001897	0.0	0.0	0.0	
grab	0.004248689125500569	0.0	0.0	0.0	
grace	0.0014162297085001897	0.0	0.0	0.0	
graceofspade	0.0014162297085001897	0.0	0.0	0.0	
grade	0.0014162297085001897	0.0	0.0	0.0	
grads	0.0028324594170003794	0.0	0.0	0.0	
graduation	0.0014162297085001897	0.0	0.0	0.0	
grahaminman	0.0014162297085001897	0.0	0.0	0.0	
grahnort	0.0014162297085001897	0.0	0.0	0.0	
grammar	0.0028324594170003794	0.0	0.0	0.0	
grammy	0.005664918834000759	0.0	0.0	0.0	
grammys	0.005664918834000759	0.0	0.0	0.0	
grams	0.0014162297085001897	0.0	0.0	0.0	
granddad	0.0028324594170003794	0.0	0.0	0.0	
grandma	0.0014162297085001897	0.0	0.0	0.0	
grandmothers	0.0014162297085001897	0.0	0.0	0.0	
grandprix	0.0014162297085001897	0.0	0.0	0.0	
granny	0.004248689125500569	0.0	0.0	0.0	
grannys	0.0014162297085001897	0.0	0.0	0.0	
grass	0.0014162297085001897	0.0	0.0	0.0	
grateful	0.0014162297085001897	0.0	0.0	0.0	
gratitude	0.0014162297085001897	0.0	0.0	0.0	
great	0.0552329586315074	0.10006508819713539	0.0	0.0	
greatermemphis	0.0028324594170003794	0.0	0.0	0.0	
greatest	0.019827215919002657	0.0	0.0	0.0	
greattheshadowboxers	0.0014162297085001897	0.0	0.0	0.0	
greattv	0.0014162297085001897	0.0	0.0	0.0	
greek	0.0014162297085001897	0.0	0.0	0.0	
green	0.009913607959501329	0.0	0.0	0.0	
greetings	0.0014162297085001897	0.0	0.0	0.0	
greg	0.0028324594170003794	0.0	0.0	0.0	
gregsabellacg	0.0014162297085001897	0.0	0.0	0.0	
gregstatt	0.0014162297085001897	0.0	0.0	0.0	
gregwinsight	0.0028324594170003794	0.0	0.0	0.0	
greys	0.0	0.0	0.0	0.11148625843523143	
grind	0.0014162297085001897	0.0	0.0	0.0	
grindhouse	0.0028324594170003794	0.0	0.0	0.0	
grindinginsidethegrind	0.0014162297085001897	0.0	0.0	0.0	
griswalds	0.0014162297085001897	0.0	0.0	0.0	
gritgrindallday	0.0014162297085001897	0.0	0.0	0.0	
gritngrind	0.012746067376501708	0.0	0.0	0.0	
gritty	0.0014162297085001897	0.0	0.0	0.0	
grizz	0.014162297085001897	0.0	0.0	0.0	
grizzed	0.0014162297085001897	0.0	0.0	0.0	
grizzlies	0.011329837668001518	0.0	0.0	0.0	
grizzliesbandwagon	0.0014162297085001897	0.0	0.0	0.0	
grizzly	0.0014162297085001897	0.0	0.0	0.0	
grizznation	0.004248689125500569	0.0	0.0	0.0	
groceries	0.0014162297085001897	0.0	0.0	0.0	
gronk	0.0014162297085001897	0.0	0.0	0.0	
grooving	0.0014162297085001897	0.0	0.0	0.0	
groovy	0.0028324594170003794	0.0	0.0	0.0	
ground	0.0014162297085001897	0.0	0.0	0.0	
grounds	0.0014162297085001897	0.0	0.0	0.0	
grow	0.004248689125500569	0.0	0.0	0.0	
growing	0.0014162297085001897	0.0	0.0	0.0	
growl	0.0014162297085001897	0.0	0.0	0.0	
grown	0.0028324594170003794	0.0	0.0	0.0	
gto	0.0014162297085001897	0.0	0.0	0.0	
guaranteed	0.0014162297085001897	0.0	0.0	0.0	
guccivandana	0.0014162297085001897	0.0	0.0	0.0	
guess	0.015578526793502087	0.0	0.0	0.0	
guesses	0.0014162297085001897	0.0	0.0	0.0	
guessing	0.0014162297085001897	0.0	0.0	0.0	
guest	0.0014162297085001897	0.0	0.0	0.0	
guitar	0.0014162297085001897	0.0	0.0	0.0	
gunlanceextraordinaire	0.0	0.0	0.09044975269713924	0.0	
gunlanceorgohome	0.0	0.0	0.09044975269713924	0.0	
gut	0.0014162297085001897	0.0	0.0	0.0	
guy	0.03540574271250474	0.0	0.0	0.0	
guynormanbee	0.0014162297085001897	0.0	0.0	0.0	
guys	0.07789263396751044	0.0	0.0	0.0	
guyscantstopthefeeling	0.0014162297085001897	0.0	0.0	0.0	
guysgals	0.0028324594170003794	0.0	0.0	0.0	
guysgirls	0.0028324594170003794	0.0	0.0	0.0	
guyswin	0.0014162297085001897	0.0	0.0	0.0	
gwenmarie	0.0014162297085001897	0.0	0.0	0.0	
gwennieb	0.0014162297085001897	0.0	0.0	0.0	
gwenstefani	0.009913607959501329	0.0	0.0	0.0	
ha	0.03823820212950512	0.0	0.0	0.0	
haaaaa	0.0028324594170003794	0.0	0.0	0.0	
haaaaaaaa	0.0014162297085001897	0.0	0.0	0.0	
haha	0.07222771513350967	0.0	0.0	0.0	
hahacantstopthefeeling	0.0014162297085001897	0.0	0.0	0.0	
hahah	0.0014162297085001897	0.0	0.0	0.0	
hahaha	0.018410986210502467	0.0	0.0	0.0	
hahahaha	0.0070811485425009485	0.0	0.0	0.0	
hahahahaha	0.005664918834000759	0.0	0.0	0.0	
hahahahahaha	0.0014162297085001897	0.0	0.0	0.0	
hahahahahahahaha	0.005664918834000759	0.0	0.0	0.0	
hahaslam	0.0014162297085001897	0.0	0.0	0.0	
hail	0.0014162297085001897	0.0	0.0	0.0	
hair	0.004248689125500569	0.0	0.0	0.0	
haircut	0.004248689125500569	0.0	0.0	0.0	
haircutnonhaircut	0.0014162297085001897	0.0	0.0	0.0	
hairpuns	0.0014162297085001897	0.0	0.0	0.0	
hairup	0.0014162297085001897	0.0	0.0	0.0	
haiyan	0.0014162297085001897	0.0	0.0	0.0	
half	0.005664918834000759	0.0	0.0	0.0	
halftime	0.0	0.050032544098567694	0.0	0.0	
halfway	0.0014162297085001897	0.0	0.0	0.0	
hall	0.0014162297085001897	0.0	0.0	0.11148625843523143	
halloween	0.008497378251001138	0.0	0.0	0.0	
hamaderi	0.0014162297085001897	0.0	0.0	0.0	
hamburg	0.0014162297085001897	0.0	0.0	0.0	
hammered	0.0014162297085001897	0.0	0.0	0.0	
hampshire	0.0014162297085001897	0.0	0.0	0.0	
hand	0.0028324594170003794	0.0	0.0	0.0	
handdownmandown	0.0014162297085001897	0.0	0.0	0.0	
handhmt	0.0014162297085001897	0.0	0.0	0.0	
handicap	0.0028324594170003794	0.0	0.0	0.0	
handinhand	0.0014162297085001897	0.0	0.0	0.0	
handled	0.0014162297085001897	0.0	0.0	0.0	
handmade	0.0	0.0	0.09044975269713924	0.0	
handsome	0.0014162297085001897	0.0	0.0	0.0	
handy	0.0014162297085001897	0.0	0.0	0.0	
hang	0.0014162297085001897	0.0	0.0	0.0	
hangin	0.0014162297085001897	0.0	0.0	0.0	
hanging	0.0070811485425009485	0.0	0.0	0.0	
hangout	0.0014162297085001897	0.0	0.0	0.0	
hangover	0.0014162297085001897	0.0	0.0	0.0	
hannahdoranxo	0.0014162297085001897	0.0	0.0	0.0	
hannerhodgey	0.0014162297085001897	0.0	0.0	0.0	
hanoversfinest	0.0014162297085001897	0.0	0.0	0.0	
happen	0.0070811485425009485	0.0	0.0	0.0	
happened	0.0028324594170003794	0.025016272049283847	0.0	0.0	
happening	0.0070811485425009485	0.0	0.0	0.0	
happier	0.004248689125500569	0.0	0.0	0.0	
happiest	0.005664918834000759	0.0	0.0	0.0	
happy	0.03879403681694142	0.020765381985228006	0.0	0.046270977904913344	
happybirthdayellen	0.0014162297085001897	0.0	0.0	0.0	
happybirthdayjulia	0.0014162297085001897	0.0	0.0	0.0	
happyfathersday	0.0028324594170003794	0.0	0.0	0.0	
happyfriday	0.0028324594170003794	0.0	0.0	0.0	
happymemorialday	0.0028324594170003794	0.0	0.0	0.0	
happymothersday	0.005664918834000759	0.0	0.0	0.0	
harassment	0.0014162297085001897	0.0	0.0	0.0	
hard	0.006373033688250854	0.0	0.04522487634856962	0.0	
harder	0.004248689125500569	0.0	0.0	0.0	
harrisfrank	0.0014162297085001897	0.0	0.0	0.0	
hartford	0.0028324594170003794	0.0	0.0	0.0	
hashtag	0.0070811485425009485	0.0	0.0	0.0	
hashtags	0.0028324594170003794	0.0	0.0	0.0	
hat	0.0070811485425009485	0.0	0.0	0.0	
hate	0.004956803979750664	0.0	0.04522487634856962	0.0	
hatgamestrong	0.0014162297085001897	0.0	0.0	0.0	
hatin	0.0014162297085001897	0.0	0.0	0.0	
hating	0.0014162297085001897	0.0	0.0	0.0	
hats	0.004248689125500569	0.0	0.0	0.0	
hauling	0.0014162297085001897	0.0	0.0	0.0	
hauntingly	0.0	0.050032544098567694	0.0	0.0	
hav	0.0014162297085001897	0.0	0.0	0.0	
haveyouseenthiscouple	0.0028324594170003794	0.0	0.0	0.0	
hawaiianremix	0.0014162297085001897	0.0	0.0	0.0	
hbos	0.0014162297085001897	0.0	0.0	0.0	
hcc	0.0028324594170003794	0.0	0.0	0.0	
hd	0.0014162297085001897	0.0	0.0	0.0	
head	0.0017633653098609735	0.010382690992614003	0.018770019584905262	0.0	
headed	0.0028324594170003794	0.0	0.0	0.0	
headline	0.0014162297085001897	0.0	0.0	0.0	
headlining	0.0028324594170003794	0.0	0.0	0.0	
headphones	0.0014162297085001897	0.0	0.0	0.0	
heads	0.005664918834000759	0.0	0.0	0.0	
health	0.0014162297085001897	0.0	0.0	0.0	
healthy	0.005664918834000759	0.0	0.0	0.0	
hear	0.04248689125500569	0.0	0.0	0.0	
heard	0.014162297085001897	0.0	0.0	0.0	
hearing	0.0014162297085001897	0.0	0.0	0.0	
heart	0.021243445627502845	0.0	0.0	0.0	
heartbreaker	0.0014162297085001897	0.0	0.0	0.0	
heartbreaking	0.0014162297085001897	0.0	0.0	0.0	
heartless	0.0014162297085001897	0.0	0.0	0.0	
heat	0.0014162297085001897	0.0	0.0	0.0	
heaven	0.0028324594170003794	0.0	0.0	0.0	
heck	0.0014162297085001897	0.0	0.0	0.0	
hecklerforever	0.0014162297085001897	0.0	0.0	0.0	
heel	0.0014162297085001897	0.0	0.0	0.0	
hehe	0.0014162297085001897	0.0	0.0	0.0	
heidiklum	0.0014162297085001897	0.0	0.0	0.0	
held	0.0014162297085001897	0.0	0.0	0.0	
heliboarding	0.0014162297085001897	0.0	0.0	0.0	
helicopter	0.0014162297085001897	0.0	0.0	0.0	
hell	0.008497378251001138	0.0	0.0	0.0	
hellheckyeah	0.0014162297085001897	0.0	0.0	0.0	
hello	0.0014162297085001897	0.0	0.0	0.0	
help	0.014162297085001897	0.0	0.0	0.0	
helped	0.0014162297085001897	0.0	0.0	0.0	
hendrix	0.0014162297085001897	0.0	0.0	0.0	
hero	0.0014162297085001897	0.0	0.0	0.0	
heroes	0.005664918834000759	0.0	0.0	0.0	
heroism	0.0014162297085001897	0.0	0.0	0.0	
hershey	0.0014162297085001897	0.0	0.0	0.0	
hey	0.0410706615465055	0.0	0.0	0.0	
heychalice	0.0014162297085001897	0.0	0.0	0.0	
heykariann	0.0014162297085001897	0.0	0.0	0.0	
hfpa	0.0014162297085001897	0.0	0.0	0.0	
hg	0.0	0.0	0.09044975269713924	0.0	
hheartbyheart	0.0014162297085001897	0.0	0.0	0.0	
hiccups	0.0	0.0	0.1808995053942785	0.0	
hide	0.0014162297085001897	0.0	0.0	0.0	
hiding	0.0028324594170003794	0.0	0.0	0.0	
higbones	0.0014162297085001897	0.0	0.0	0.0	
high	0.004248689125500569	0.0	0.0	0.0	
higher	0.0028324594170003794	0.0	0.0	0.0	
highhouse	0.0014162297085001897	0.0	0.0	0.0	
highlights	0.0028324594170003794	0.0	0.0	0.0	
hilarious	0.005664918834000759	0.0	0.0	0.0	
hill	0.0014162297085001897	0.0	0.0	0.0	
hills	0.0028324594170003794	0.0	0.0	0.0	
hiphop	0.0014162297085001897	0.0	0.0	0.0	
hipster	0.0014162297085001897	0.0	0.0	0.0	
hire	0.0014162297085001897	0.0	0.0	0.0	
historic	0.0	0.050032544098567694	0.0	0.0	
history	0.0028324594170003794	0.0	0.0	0.0	
hit	0.0014162297085001897	0.025016272049283847	0.0	0.0	
hitting	0.0014162297085001897	0.0	0.0	0.0	
hmmm	0.0070811485425009485	0.0	0.0	0.0	
hmmnext	0.0014162297085001897	0.0	0.0	0.0	
hmurphywalker	0.0014162297085001897	0.0	0.0	0.0	
ho	0.0028324594170003794	0.0	0.0	0.0	
hockeymasked	0.0014162297085001897	0.0	0.0	0.0	
hoffman	0.0014162297085001897	0.0	0.0	0.0	
hold	0.0014162297085001897	0.0	0.0	0.0	
holding	0.0014162297085001897	0.0	0.0	0.0	
hole	0.0014162297085001897	0.0	0.0	0.0	
holiday	0.008497378251001138	0.0	0.0	0.0	
holidays	0.004248689125500569	0.0	0.0	0.0	
holidayweekend	0.0014162297085001897	0.0	0.0	0.0	
hollins	0.0014162297085001897	0.0	0.0	0.0	
hollyweird	0.0014162297085001897	0.0	0.0	0.0	
hollywood	0.005664918834000759	0.0	0.0	0.0	
hollywoodawards	0.0014162297085001897	0.0	0.0	0.0	
hollywoodsongaward	0.0014162297085001897	0.0	0.0	0.0	
holy	0.0028324594170003794	0.0	0.0	0.0	
homecoming	0.0028324594170003794	0.0	0.0	0.0	
homemade	0.0014162297085001897	0.0	0.0	0.0	
homemint	0.0070811485425009485	0.0	0.0	0.0	
homes	0.0014162297085001897	0.0	0.0	0.0	
homesweethome	0.0014162297085001897	0.0	0.0	0.0	
hometown	0.004248689125500569	0.0	0.0	0.0	
homies	0.0014162297085001897	0.0	0.0	0.0	
honest	0.0028324594170003794	0.0	0.0	0.0	
honestly	0.0028324594170003794	0.0	0.0	0.0	
honey	0.0014162297085001897	0.0	0.0	0.0	
honor	0.016994756502002276	0.0	0.0	0.05574312921761571	
honorary	0.0014162297085001897	0.0	0.0	0.0	
honored	0.012746067376501708	0.0	0.0	0.0	
honoring	0.0014162297085001897	0.0	0.0	0.0	
hood	0.0028324594170003794	0.0	0.0	0.0	
hook	0.0014162297085001897	0.0	0.0	0.0	
hooks	0.0028324594170003794	0.0	0.0	0.0	
hoopla	0.0014162297085001897	0.0	0.0	0.0	
hoops	0.0014162297085001897	0.0	0.0	0.0	
hop	0.0014162297085001897	0.0	0.0	0.0	
hope	0.04815181008900645	0.0	0.0	0.0	
hopeful	0.0	0.050032544098567694	0.0	0.0	
hopeitsnotcoldthere	0.0014162297085001897	0.0	0.0	0.0	
hopes	0.0	0.050032544098567694	0.0	0.0	
hoping	0.0014162297085001897	0.025016272049283847	0.0	0.0	
horrific	0.0028324594170003794	0.0	0.0	0.0	
hospice	0.0014162297085001897	0.0	0.0	0.0	
hospitality	0.0028324594170003794	0.0	0.0	0.0	
host	0.005664918834000759	0.0	0.0	0.0	
hot	0.009913607959501329	0.0	0.0	0.0	
hotdamn	0.0014162297085001897	0.0	0.0	0.0	
hotel	0.0028324594170003794	0.0	0.0	0.0	
hotels	0.0014162297085001897	0.0	0.0	0.0	
hotmesslovesyou	0.0014162297085001897	0.0	0.0	0.0	
hour	0.004248689125500569	0.0	0.0	0.0	
hours	7.081148542500948E-4	0.025016272049283847	0.0	0.0	
house	0.0070811485425009485	0.0	0.0	0.0	
houston	0.0028324594170003794	0.0	0.0	0.0	
hov	0.004248689125500569	0.0	0.0	0.0	
howard	0.0014162297085001897	0.0	0.0	0.0	
howdidthishappensofast	0.0014162297085001897	0.0	0.0	0.0	
hows	0.005664918834000759	0.0	0.0	0.0	
hoya	0.0014162297085001897	0.0	0.0	0.0	
ht	0.0014162297085001897	0.0	0.0	0.0	
htown	0.0014162297085001897	0.0	0.0	0.0	
huckleberry	0.0014162297085001897	0.0	0.0	0.0	
huffpo	0.0014162297085001897	0.0	0.0	0.0	
hug	0.0014162297085001897	0.0	0.0	0.0	
huge	0.0070811485425009485	0.0	0.0	0.0	
hugefan	0.0014162297085001897	0.0	0.0	0.0	
hughwindham	0.0014162297085001897	0.0	0.0	0.0	
huh	0.005664918834000759	0.0	0.0	0.0	
human	0.005664918834000759	0.0	0.0	0.0	
humanitarian	0.0014162297085001897	0.0	0.0	0.0	
humankinds	0.0014162297085001897	0.0	0.0	0.0	
humans	0.0028324594170003794	0.0	0.0	0.0	
humble	0.004248689125500569	0.0	0.0	0.0	
humbled	0.0070811485425009485	0.0	0.0	0.0	
hump	0.0028324594170003794	0.0	0.0	0.0	
hundredthousandtrillion	0.0014162297085001897	0.0	0.0	0.0	
hung	0.0014162297085001897	0.0	0.0	0.0	
hungry	0.0028324594170003794	0.0	0.0	0.0	
hunt	0.005664918834000759	0.0	0.0	0.0	
hunterhayes	0.0014162297085001897	0.0	0.0	0.0	
hurls	0.0014162297085001897	0.0	0.0	0.0	
hurricane	0.0028324594170003794	0.0	0.0	0.0	
hurt	0.0014162297085001897	0.0	0.0	0.0	
husband	0.0014162297085001897	0.0	0.0	0.0	
huss	0.0014162297085001897	0.0	0.0	0.0	
hustle	0.0014162297085001897	0.0	0.0	0.0	
hydrated	0.0014162297085001897	0.0	0.0	0.0	
hype	0.0014162297085001897	0.0	0.0	0.0	
hyped	0.0028324594170003794	0.0	0.0	0.0	
hyper	0.0014162297085001897	0.0	0.0	0.0	
iagojordan	0.0014162297085001897	0.0	0.0	0.0	
iagreewithjoe	0.0014162297085001897	0.0	0.0	0.0	
iamckirkpatrick	0.0014162297085001897	0.0	0.0	0.0	
iamkidpresident	0.004248689125500569	0.0	0.0	0.0	
iamrashidajones	0.0014162297085001897	0.0	0.0	0.0	
ian	0.0014162297085001897	0.0	0.0	0.0	
ibelieve	0.0028324594170003794	0.0	0.0	0.0	
icannesstopthefeelingseewhatididhere	0.0014162297085001897	0.0	0.0	0.0	
icantstopeatinghere	0.0014162297085001897	0.0	0.0	0.0	
ice	0.004248689125500569	0.0	0.0	0.0	
iceland	0.0070811485425009485	0.0	0.0	0.0	
icon	0.004248689125500569	0.0	0.0	0.0	
iconapop	0.0028324594170003794	0.0	0.0	0.0	
ide	0.0014162297085001897	0.0	0.0	0.0	
idea	0.005664918834000759	0.0	0.0	0.0	
ideas	0.0028324594170003794	0.0	0.0	0.0	
ides	0.0014162297085001897	0.0	0.0	0.0	
idol	0.0014162297085001897	0.0	0.0	0.0	
idols	0.0028324594170003794	0.0	0.0	0.0	
idontbelieveinjinxes	0.0014162297085001897	0.0	0.0	0.0	
ieverything	0.0	0.050032544098567694	0.0	0.0	
ignoranceisbliss	0.0014162297085001897	0.0	0.0	0.0	
ignore	0.0014162297085001897	0.0	0.0	0.0	
