	TorontoStar	only1nabil	AcadieSon	AndreasKalo	RyersonU	sageryerson	TetraRyerson	mathryerson	CatsRuleNews	TheCatTweeting	sweetiepiecat	ElDiabloZoe	
girl	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04990632963680319	0.0	
girlfriend	0.0020077140802742025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013610817173673599	0.0	
girlpower	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
girls	0.0	0.0	0.0	0.0	0.018565671526815222	0.0	0.0	0.0	0.019908467541978087	0.0	0.0090738781157824	0.0	
gitmco	0.0	0.0052929083454719235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
gitmo	0.0	0.0026464541727359617	0.0036807402759476454	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
gj	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
gjlthc	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
gjo	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
gkw	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
gky	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
gkydo	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
gl	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
glacier	0.0	0.0	0.007361480551895291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
glad	0.0	0.013232270863679809	0.0	0.004699599112362139	0.0	0.0	0.0	0.0	0.0	0.0029344301361958185	0.013610817173673599	0.0	
gladys	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
glamour	0.0020077140802742025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
glass	2.0831915778598217E-4	0.003295133165425184	0.001527645239624232	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013610817173673599	0.0	
glasses	0.0	0.0026464541727359617	0.007361480551895291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0045369390578912	0.0	
glazing	0.0	0.0	0.007361480551895291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
glenfiddich	0.0	0.0052929083454719235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
glenmorangie	0.0	0.0052929083454719235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
glenn	0.0	0.0	0.0	0.004699599112362139	0.001856567152681522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
glenshe	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
glimpse	5.019285200685506E-4	0.0026464541727359617	0.0	0.0	0.001856567152681522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
glimpses	0.0030115711204113035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
gloat	0.0020077140802742025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
global	0.0	0.0	0.0	0.0	0.0334182087482674	0.0	0.0	0.0	0.0	0.0	0.0090738781157824	0.0	
globalising	0.0	0.0	0.007361480551895291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
globalism	0.0	0.0	0.007361480551895291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
globally	0.0	0.0	0.014722961103790582	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
globaln	0.0	0.0052929083454719235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
globalnews	0.0	0.0052929083454719235	0.0	0.0	0.003713134305363044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
globalnewsto	0.0	0.0052929083454719235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
globalpoli	0.0	0.0052929083454719235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
globaltv	0.0	0.0052929083454719235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
globalwarming	0.0	0.0026464541727359617	0.0036807402759476454	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
globe	2.0831915778598217E-4	0.003295133165425184	0.001527645239624232	0.0	9.28283576340761E-4	0.0	0.0	0.005388586022806831	0.0	0.0	0.0	0.0	
globeandmail	0.0	0.0	0.0	0.018798396449448557	0.01578082079779294	0.0	0.0	0.005388586022806831	0.0	0.0	0.0	0.0	
globearts	0.0	0.0	0.0	0.004699599112362139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
globes	0.0	0.0052929083454719235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
gloom	0.0	0.0052929083454719235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
gloomy	0.0	0.0	0.0	0.004699599112362139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
gloria	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
glorious	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0045369390578912	0.0	
glove	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
gloves	0.0	0.0052929083454719235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
glowing	0.006023142240822607	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
glube	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
glue	0.0	0.0	0.007361480551895291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
glued	0.0	0.0052929083454719235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
glutenfree	0.0	0.0	0.0	0.004699599112362139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
glyphosate	0.0	0.0	0.03680740275947646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
glyptodont	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
glysophate	0.0	0.0	0.007361480551895291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
gm	6.249574733579465E-4	0.0010983777218083947	0.001527645239624232	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
gmail	0.0	0.03175745007283154	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
gmailmeter	0.0	0.0052929083454719235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
gmenprs	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
gmillaa	0.0	0.0	0.0	0.004699599112362139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
gmo	0.0	0.0	0.11778368883032465	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
gmod	0.0	0.0	0.007361480551895291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
gmos	0.0	0.0	0.022084441655685873	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
gmyiphf	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
gn	0.0020077140802742025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
gnenx	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
gnge	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
gnocchi	0.0	0.0052929083454719235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
gnoibg	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
gnp	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
gnzc	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
goal	0.0016665532622878573	0.004393510887233579	0.001527645239624232	0.0	0.02599194013754131	0.0	0.0	0.0	0.03981693508395617	0.0	0.0	0.0	
goalie	0.0020077140802742025	0.0026464541727359617	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
goalkeeper	0.0	0.0052929083454719235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
goals	4.1663831557196433E-4	0.0	0.001527645239624232	9.75254931603928E-4	0.001856567152681522	0.0	0.15189131424222743	0.0	0.0	0.0	0.0	0.0	
goaltender	0.0020077140802742025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
goar	0.00803085632109681	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
goat	5.019285200685506E-4	0.0	0.0036807402759476454	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
gobert	0.0	0.010585816690943847	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
goberts	0.0	0.0052929083454719235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
god	0.0	0.003295133165425184	0.021387033354739245	0.001950509863207856	0.0	0.0	0.0	0.0	0.0	0.0029344301361958185	0.013610817173673599	0.0	
goddamn	0.0	0.0	0.0	0.004699599112362139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
godiva	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
godjj	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
godmother	0.0	0.0052929083454719235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
gods	2.0831915778598217E-4	0.0010983777218083947	0.003055290479248464	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
godzilla	0.0	0.010585816690943847	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
gofaphpr	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
gofundme	0.0	0.0	0.007361480551895291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
gohard	0.0	0.0052929083454719235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
gohardorgohome	0.0	0.0052929083454719235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
going	0.0	0.0	0.0	0.0	0.014852537221452177	0.0	0.0	0.0	0.0	0.004871594182140757	0.023537498012095957	0.027360778635580042	
goings	0.0	0.0	0.0	0.004699599112362139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
goiretrudeau	0.0070269992809597085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
golan	0.0	0.0	0.007361480551895291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
gold	0.0	0.0	0.0	0.0	0.012995970068770655	0.0	0.0	0.005388586022806831	0.0	0.0	0.0090738781157824	0.0	
goldblatt	0.0	0.0052929083454719235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
golden	4.1663831557196433E-4	0.0010983777218083947	0.0	0.001950509863207856	0.001856567152681522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
goldenglobes	0.0	0.0052929083454719235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
goldenstate	0.0	0.0052929083454719235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
goldenstatewarriors	0.0	0.0052929083454719235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
goldman	0.0	0.0	0.05153036386326704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
goldmansachs	0.0	0.0	0.014722961103790582	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
goldmedal	0.0	0.0052929083454719235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
goldplated	0.0	0.0	0.0	0.004699599112362139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
goldsbie	0.0	0.0	0.0	0.028197594674172835	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
goldstein	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
golf	0.0	0.03175745007283154	0.0	0.0	0.0	0.0	0.0	0.010777172045613662	0.0	0.0	0.0045369390578912	0.0	
golfing	0.0	0.01587872503641577	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
gondola	0.0030115711204113035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
gonetoosoon	0.0	0.0	0.0	0.004699599112362139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
gong	0.0	0.0	0.007361480551895291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
gonna	0.0	0.0	0.014722961103790582	0.0	0.0	0.0	0.0	0.0	0.0	0.020541010953370728	0.011342347644728	0.0	
goo	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
good	0.0	0.0	0.0	0.0	0.04455761166435653	0.0	0.0	0.0	0.016525521166193227	0.06576652145890022	0.064021994592901	0.0	
goodale	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
goodall	0.0	0.0	0.007361480551895291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
goodbut	0.0	0.0052929083454719235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
goodbye	0.0	0.0	0.0	0.0	0.011139402916089133	0.0	0.0	0.0	0.0	0.0	0.0045369390578912	0.0	
goodell	0.0	0.0052929083454719235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
goodlife	0.0	0.03705035841830347	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
goodlifefitness	0.0	0.0052929083454719235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
goodluck	0.0	0.0052929083454719235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
goodness	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.027221634347347198	0.0	
goodnight	0.0	0.0052929083454719235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
goods	0.0020077140802742025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03981693508395617	0.0	0.0	0.0	
goodwill	0.0015057855602056518	0.0	0.0	0.0023497995561810696	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
goofy	0.0	0.0052929083454719235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
google	0.0	0.0	0.0	0.0	9.28283576340761E-4	0.0	0.0	0.005388586022806831	0.0	0.0	0.0045369390578912	0.0	
googlebacked	0.0	0.0052929083454719235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
googlemaps	0.0	0.0052929083454719235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
googlepubpolicy	0.0	0.0	0.0	0.004699599112362139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
googles	0.0	0.010585816690943847	0.0036807402759476454	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
goop	0.0	0.0052929083454719235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
goose	0.0020077140802742025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
gop	0.0018748724200738395	0.0	0.030552904792484643	9.75254931603928E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
gopdebate	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
gopdnc	0.0	0.0	0.007361480551895291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
gopinion	0.0	0.0	0.007361480551895291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
gopkkk	0.0	0.0	0.007361480551895291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
gopro	0.0	0.04763617510924731	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
gopros	0.0	0.0052929083454719235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
gops	0.0	0.0	0.007361480551895291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
gord	0.0010038570401371013	0.0	0.0	0.0023497995561810696	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
gorddownie	0.0	0.0	0.0	0.004699599112362139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
gordonlevitt	0.0020077140802742025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
gorgeous	0.0	0.01587872503641577	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
gorging	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
gorilla	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0045369390578912	0.0	
gosling	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0045369390578912	0.0	
gossage	0.0030115711204113035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
goth	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
gotham	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
gothic	5.019285200685506E-4	0.0026464541727359617	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
goto	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.041082021906741456	0.0	0.0	
gotocleanbreak	0.0020077140802742025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
gotransit	0.0	0.0	0.0	0.004699599112362139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
gotta	0.0	0.003295133165425184	0.001527645239624232	0.001950509863207856	0.0	0.0	0.0	0.0	0.0	0.03521316163434982	0.006805408586836799	0.0	
gottalaff	0.0	0.0	0.022084441655685873	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
gouging	0.0	0.0	0.007361480551895291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
gould	0.0	0.0	0.0	0.004699599112362139	0.10768089485552829	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
gov	0.0	0.0	0.09569924717463878	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0181477562315648	0.0	
governance	0.0	0.0	0.01840370137973823	0.0023497995561810696	0.020422238679496746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
government	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
governments	0.0	0.0026464541727359617	0.011042220827842937	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
governor	0.0010038570401371013	0.0	0.014722961103790582	0.0	0.001856567152681522	0.0	0.0	0.0	0.0	0.0	0.0045369390578912	0.0	
governors	0.0	0.0	0.0	0.004699599112362139	0.003713134305363044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
govs	0.0	0.0	0.014722961103790582	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
gowith	0.0	0.0052929083454719235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
gowlings	0.0	0.0	0.0	0.004699599112362139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
gowu	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
gp	5.019285200685506E-4	0.0	0.0	0.0023497995561810696	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
gpe	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
gps	0.004015428160548405	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
gpz	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
gq	0.0	0.010585816690943847	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
gqr	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
gqt	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
gr	0.00903471336123391	0.0	0.0	0.0	9.28283576340761E-4	0.0	0.0	0.037720102159647814	0.03981693508395617	0.0	0.0	0.0	
grab	0.0	0.0026464541727359617	0.0036807402759476454	0.0	0.022278805832178266	0.0	0.0	0.0	0.0	0.005868860272391637	0.0022684695289456	0.0	
grabbing	0.0	0.0052929083454719235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
grabs	0.0020077140802742025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
grace	5.019285200685506E-4	0.0	0.007361480551895291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
gracingthestage	0.0	0.0	0.0	0.004699599112362139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
grade	0.0010038570401371013	0.0	0.0036807402759476454	0.0	0.003713134305363044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
grades	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
grads	0.0010038570401371013	0.0	0.0	0.0	0.022278805832178266	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
gradually	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
graham	5.019285200685506E-4	0.0	0.0036807402759476454	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
grahnort	0.0	0.0	0.007361480551895291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
grail	0.0020077140802742025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
grain	0.0	0.0	0.0	0.009399198224724278	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
grainge	0.0	0.0052929083454719235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
grammar	0.0	0.0052929083454719235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
grammy	0.0	0.0	0.0	0.004699599112362139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
grammys	0.0	0.007939362518207885	0.0	0.004699599112362139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
grand	0.0	0.004393510887233579	0.006110580958496928	0.0029257647948117836	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
grande	5.019285200685506E-4	0.0	0.0036807402759476454	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
grandfather	0.0020077140802742025	0.0026464541727359617	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
grandiose	0.0	0.0	0.007361480551895291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
grandpa	0.0	0.0052929083454719235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
grandson	0.0	0.0052929083454719235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
grandtheft	0.0	0.0	0.0	0.004699599112362139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
grandvater	0.0	0.0	0.007361480551895291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
granite	0.0	0.010585816690943847	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
granny	0.0	0.0052929083454719235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
grant	4.1663831557196433E-4	0.0	0.001527645239624232	9.75254931603928E-4	0.003713134305363044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
granted	0.0010038570401371013	0.0	0.011042220827842937	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
grants	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
grapefruit	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
graph	0.0	0.0052929083454719235	0.0	0.0	0.0	0.0	0.0	0.0862173763649093	0.0	0.0	0.0	0.0	
graphic	6.249574733579465E-4	0.0010983777218083947	0.0	9.75254931603928E-4	0.0	0.737986667397889	0.0	0.0	0.0	0.0	0.0	0.0	
graphsearch	0.0	0.010585816690943847	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
grapple	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
grappling	0.0020077140802742025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
grass	0.0	0.0052929083454719235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0090738781157824	0.0	
grassfed	0.0	0.0	0.007361480551895291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
grassroots	0.0	0.0	0.0036807402759476454	0.0023497995561810696	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
grassy	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
grateful	0.0	0.0026464541727359617	0.0	0.014098797337086418	0.001856567152681522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
gratifying	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
gratitude	5.019285200685506E-4	0.0	0.0	0.0023497995561810696	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
grave	5.019285200685506E-4	0.0	0.0036807402759476454	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
gravitational	0.0	0.0	0.0	0.004699599112362139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
